,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
300,flammin-restaurant-chicago,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'longitude': -87.6085882, 'latitude': 41.7583813}",(773) 675-8983,160.03485771272142,_KbBo5ai4V50HCUU79RfXg,https://s3-media1.fl.yelpcdn.com/bphoto/fSRUMGG33iWCi4hf2s0cmA/o.jpg,False,"{'zip_code': '60619', 'state': 'IL', 'country': 'US', 'display_address': ['641 E 75th St', 'Chicago, IL 60619'], 'address3': '', 'address1': '641 E 75th St', 'address2': None, 'city': 'Chicago'}",Flammin Restaurant,+17736758983,$$,4.0,25,['delivery'],https://www.yelp.com/biz/flammin-restaurant-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
301,presidents-lounge-chicago,"[{'alias': 'lounges', 'title': 'Lounges'}]","{'longitude': -87.60824, 'latitude': 41.75827}",(773) 874-1212,146.19620135427223,h0Bjr6OULQcobNzbkmEI4g,https://s3-media3.fl.yelpcdn.com/bphoto/PmvhDRkzTr5utKpvnS80FQ/o.jpg,False,"{'zip_code': '60619', 'state': 'IL', 'country': 'US', 'display_address': ['653 E 75th St', 'Chicago, IL 60619'], 'address3': '', 'address1': '653 E 75th St', 'address2': '', 'city': 'Chicago'}",President's Lounge,+17738741212,$$,4.0,20,[],https://www.yelp.com/biz/presidents-lounge-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
302,firehouse-bakery-and-grill-chicago,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","{'longitude': -87.6068633, 'latitude': 41.7586849}",(773) 710-0308,106.92293997809489,5-yYYqBz-r4SCRXAiE_Uiw,https://s3-media3.fl.yelpcdn.com/bphoto/keALI9pvOVlbmgK2tQrvAg/o.jpg,False,"{'zip_code': '60619', 'state': 'IL', 'country': 'US', 'display_address': ['720 E 75th St', 'Chicago, IL 60619'], 'address3': None, 'address1': '720 E 75th St', 'address2': None, 'city': 'Chicago'}",Firehouse Bakery & Grill,+17737100308,$$,3.5,9,"['delivery', 'pickup']",https://www.yelp.com/biz/firehouse-bakery-and-grill-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
303,papa-philly-and-fish-chicago,"[{'alias': 'diners', 'title': 'Diners'}]","{'longitude': -87.60575, 'latitude': 41.75842}",(773) 783-7272,180.19643987690716,eISKW6hsDUKFz7SJsI4_7Q,https://s3-media4.fl.yelpcdn.com/bphoto/PAWyA1P6tpwK4myNRF9Y8g/o.jpg,False,"{'zip_code': '60619', 'state': 'IL', 'country': 'US', 'display_address': ['7500 S Cottage Grove Ave', 'Chicago, IL 60619'], 'address3': None, 'address1': '7500 S Cottage Grove Ave', 'address2': None, 'city': 'Chicago'}",Papa Philly & Fish,+17737837272,$,4.0,16,"['delivery', 'pickup']",https://www.yelp.com/biz/papa-philly-and-fish-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
304,reynolds-lounge-chicago,"[{'alias': 'bars', 'title': 'Bars'}]","{'longitude': -87.60135, 'latitude': 41.75888}",(773) 488-3244,113.1767351525476,JMIoxFgPy89UXuk18jtRsw,https://s3-media2.fl.yelpcdn.com/bphoto/bo2yFAi0XvqkhHDPPu2zXw/o.jpg,False,"{'zip_code': '60619', 'state': 'IL', 'country': 'US', 'display_address': ['938 E 75th St', 'Chicago, IL 60619'], 'address3': None, 'address1': '938 E 75th St', 'address2': None, 'city': 'Chicago'}",Reynold's Lounge,+17734883244,$,3.0,8,[],https://www.yelp.com/biz/reynolds-lounge-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
305,sissy-s-taco-bar-chicago,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]","{'longitude': -87.5958414781087, 'latitude': 41.758797879640284}",(773) 301-9371,111.36073494059892,3pwt7o3yax7Tys0o2g-vQg,https://s3-media2.fl.yelpcdn.com/bphoto/1IRl9XW_1S4xNtqteav9aQ/o.jpg,False,"{'zip_code': '60619', 'state': 'IL', 'country': 'US', 'display_address': ['1200 S Woodlawn Ave', 'Chicago, IL 60619'], 'address3': '', 'address1': '1200 S Woodlawn Ave', 'address2': None, 'city': 'Chicago'}",Sissy’s Taco Bar,+17733019371,,5.0,1,[],https://www.yelp.com/biz/sissy-s-taco-bar-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
306,club-escape-chicago,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}]","{'longitude': -87.58712, 'latitude': 41.75903}",(773) 599-9372,120.03158180198272,grprPqffUCFBATw1xp5jNQ,https://s3-media2.fl.yelpcdn.com/bphoto/7yTwzHuaVfAcNk1_eq8N5Q/o.jpg,False,"{'zip_code': '60619', 'state': 'IL', 'country': 'US', 'display_address': ['1530 E 75th St', 'Chicago, IL 60619'], 'address3': '', 'address1': '1530 E 75th St', 'address2': '', 'city': 'Chicago'}",Club Escape,+17735999372,$,4.5,6,[],https://www.yelp.com/biz/club-escape-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
307,popeyes-louisiana-kitchen-chicago-35,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'longitude': -87.586429, 'latitude': 41.759342}",(773) 382-8336,48.49981026784473,doeaBC8CbJHWEu2YmEDwOA,https://s3-media3.fl.yelpcdn.com/bphoto/OMRdWJ5LzyO0ky0yVtmDfA/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['7430 S Stony Island Ave', 'Chicago, IL 60649'], 'address3': '', 'address1': '7430 S Stony Island Ave', 'address2': '', 'city': 'Chicago'}",Popeyes Louisiana Kitchen,+17733828336,$,1.5,32,['delivery'],https://www.yelp.com/biz/popeyes-louisiana-kitchen-chicago-35?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
308,kfc-chicago-73,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'longitude': -87.5854721881846, 'latitude': 41.7592761001486}",(773) 643-3636,46.559770614745375,hc4ducFr15QRNp99MQyKcA,https://s3-media3.fl.yelpcdn.com/bphoto/ts-21-H58fuf_0zX1HsYBA/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['7445 S Stony Island Ave', 'Chicago, IL 60649'], 'address3': '', 'address1': '7445 S Stony Island Ave', 'address2': '', 'city': 'Chicago'}",KFC,+17736433636,$,2.0,10,"['delivery', 'pickup']",https://www.yelp.com/biz/kfc-chicago-73?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
309,ap-deli-chicago,"[{'alias': 'delis', 'title': 'Delis'}]","{'longitude': -87.5816659, 'latitude': 41.7586697}",(773) 288-4931,133.03300713486274,6Nfmnff-U1coO0TvF-rswQ,https://s3-media3.fl.yelpcdn.com/bphoto/4wV09s968P-WjlLso1WhWg/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['1759 E 75th St', 'Chicago, IL 60649'], 'address3': '', 'address1': '1759 E 75th St', 'address2': '', 'city': 'Chicago'}",AP Deli,+17732884931,$$,3.0,43,"['delivery', 'pickup']",https://www.yelp.com/biz/ap-deli-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
310,wings-n-fins-chicago,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'longitude': -87.581753, 'latitude': 41.7586687}",(773) 256-0800,108.96473839250285,_fIJuCXUC3dtX08sC4zwMg,https://s3-media2.fl.yelpcdn.com/bphoto/aVShQ59_6nn4JCq__iRUfA/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['1751 E 75th St', 'Chicago, IL 60649'], 'address3': '', 'address1': '1751 E 75th St', 'address2': '', 'city': 'Chicago'}",Wings N Fins,+17732560800,$,4.0,14,"['delivery', 'pickup']",https://www.yelp.com/biz/wings-n-fins-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
311,l-and-g-slightly-tilted-chicago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'longitude': -87.58235, 'latitude': 41.75906}",(773) 363-6460,59.46757316744922,yfIrcnQXdEwuHn4M3K04qg,,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['1724 E 75th St', 'Chicago, IL 60649'], 'address3': '', 'address1': '1724 E 75th St', 'address2': '', 'city': 'Chicago'}",L & G Slightly Tilted,+17733636460,,3.0,1,[],https://www.yelp.com/biz/l-and-g-slightly-tilted-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
312,lg-restaurant-chicago-2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'longitude': -87.5606261, 'latitude': 41.7592077}",(773) 374-3098,36.95036922694889,dQ1JkpB4UNtKeVkXqWQVlg,https://s3-media2.fl.yelpcdn.com/bphoto/2AY668LhRFSzOGW8_XJXBw/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['2632 E 75th St', 'Chicago, IL 60649'], 'address3': None, 'address1': '2632 E 75th St', 'address2': None, 'city': 'Chicago'}",LG Restaurant,+17733743098,$,3.5,42,"['delivery', 'pickup']",https://www.yelp.com/biz/lg-restaurant-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
313,nadia-fish-and-chicken-chicago,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'longitude': -87.55894, 'latitude': 41.7583399}",(773) 933-1500,199.79650614023546,xxlHyE0s9ITOdcxXK8x8tw,https://s3-media3.fl.yelpcdn.com/bphoto/B8JAGMEyMdHoEztcmX9F_A/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['2704 E 75th Pl', 'Chicago, IL 60649'], 'address3': None, 'address1': '2704 E 75th Pl', 'address2': None, 'city': 'Chicago'}",Nadia Fish & Chicken,+17739331500,,3.5,12,"['delivery', 'pickup']",https://www.yelp.com/biz/nadia-fish-and-chicken-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
314,rainbow-beach-sub-shop-chicago,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.55973, 'latitude': 41.7583}",(773) 978-2200,144.49768142945146,5kXcvi4szAoF6F_qBZPwNA,https://s3-media4.fl.yelpcdn.com/bphoto/kNNQ936dNwfwvyrtrpxQ0w/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['7520 S Exchange Ave', 'Chicago, IL 60649'], 'address3': None, 'address1': '7520 S Exchange Ave', 'address2': None, 'city': 'Chicago'}",Rainbow Beach Sub Shop,+17739782200,$$,4.5,2,['delivery'],https://www.yelp.com/biz/rainbow-beach-sub-shop-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
315,taqueria-los-magueyes-bridgeview,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'longitude': -87.8002251684666, 'latitude': 41.762553602457}",(708) 924-4550,72.8598315033873,3OczOPSdY0qqRYxaEB-eig,https://s3-media1.fl.yelpcdn.com/bphoto/lNiRUO57ei3Ymr4fcCiz-w/o.jpg,False,"{'zip_code': '60455', 'state': 'IL', 'country': 'US', 'display_address': ['7101 S Harlem Ave', 'Bridgeview, IL 60455'], 'address3': '', 'address1': '7101 S Harlem Ave', 'address2': '', 'city': 'Bridgeview'}",Taqueria Los Magueyes,+17089244550,$$,3.0,161,"['pickup', 'delivery']",https://www.yelp.com/biz/taqueria-los-magueyes-bridgeview?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
316,the-krash-inc-bridgeview,"[{'alias': 'bars', 'title': 'Bars'}]","{'longitude': -87.8004447, 'latitude': 41.7620878}",(708) 536-8119,136.60189073464872,IFeSVdhqsh0EaTuJ87uL2w,,False,"{'zip_code': '60455', 'state': 'IL', 'country': 'US', 'display_address': ['7122 S Harlem Ave', 'Bridgeview, IL 60455'], 'address3': '', 'address1': '7122 S Harlem Ave', 'address2': '', 'city': 'Bridgeview'}","The Krash, Inc.",+17085368119,,3.5,3,[],https://www.yelp.com/biz/the-krash-inc-bridgeview?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
317,fat-johnnies-famous-red-hots-chicago,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]","{'longitude': -87.6833321, 'latitude': 41.7615969}",(773) 633-8196,73.64860340060544,gCvQOlzDfyW0ZR4EOBQVjw,https://s3-media4.fl.yelpcdn.com/bphoto/CtMniRrsC2InArHeWJvLIA/o.jpg,False,"{'zip_code': '60686', 'state': 'IL', 'country': 'US', 'display_address': ['7242 S Western Ave', 'Chicago, IL 60686'], 'address3': '', 'address1': '7242 S Western Ave', 'address2': '', 'city': 'Chicago'}",Fat Johnnie's Famous Red Hots,+17736338196,$,4.5,98,[],https://www.yelp.com/biz/fat-johnnies-famous-red-hots-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
318,western-tacos-chicago,"[{'alias': 'tacos', 'title': 'Tacos'}]","{'longitude': -87.6830199, 'latitude': 41.7633724}",(773) 776-4265,124.44803810080086,FAhBV2TbhcIed9CuE3qlcg,https://s3-media1.fl.yelpcdn.com/bphoto/6NZDlHy-JK19tZ_6UJPHHg/o.jpg,False,"{'zip_code': '60636', 'state': 'IL', 'country': 'US', 'display_address': ['7151 S Western Ave', 'Chicago, IL 60636'], 'address3': None, 'address1': '7151 S Western Ave', 'address2': '', 'city': 'Chicago'}",Western Tacos,+17737764265,$,4.0,5,[],https://www.yelp.com/biz/western-tacos-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
319,harolds-chicken-shack-chicago-16,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'longitude': -87.683653, 'latitude': 41.762604}",(773) 778-9182,44.82342750144886,qOnMRHkGohUdaU89bYW-kQ,https://s3-media2.fl.yelpcdn.com/bphoto/nqC1KXvAHU9636cNx6ksbA/o.jpg,False,"{'zip_code': '60636', 'state': 'IL', 'country': 'US', 'display_address': ['7118 S Western Ave', 'Chicago, IL 60636'], 'address3': '', 'address1': '7118 S Western Ave', 'address2': '', 'city': 'Chicago'}",Harold's Chicken Shack,+17737789182,$,3.0,8,['delivery'],https://www.yelp.com/biz/harolds-chicken-shack-chicago-16?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
320,popeyes-louisiana-kitchen-chicago-31,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'longitude': -87.6834855, 'latitude': 41.7612953}",(773) 767-3937,105.30585694629596,5ixS7Bcii00Pyirl2l4E_w,https://s3-media2.fl.yelpcdn.com/bphoto/RKd0OMgivx6ENDvD1sAcPw/o.jpg,False,"{'zip_code': '60636', 'state': 'IL', 'country': 'US', 'display_address': ['7250 Western Ave', 'Chicago, IL 60636'], 'address3': None, 'address1': '7250 Western Ave', 'address2': None, 'city': 'Chicago'}",Popeyes Louisiana Kitchen,+17737673937,$,1.5,18,['delivery'],https://www.yelp.com/biz/popeyes-louisiana-kitchen-chicago-31?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
321,jc-s-steak-and-hoagie-69-chicago,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'longitude': -87.6833249, 'latitude': 41.763056}",(773) 498-9689,85.8980519821668,qGSTud_O7xKe7ndNnpbodw,https://s3-media4.fl.yelpcdn.com/bphoto/qNmnQ9D4udDs8Tk_mKl37A/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['7158 S Western Ave', 'Chicago, IL 60643'], 'address3': None, 'address1': '7158 S Western Ave', 'address2': None, 'city': 'Chicago'}",Jc’s Steak And Hoagie 69,+17734989689,,1.0,1,[],https://www.yelp.com/biz/jc-s-steak-and-hoagie-69-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
322,harolds-chicken-shacks-chicago,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'longitude': -87.6302, 'latitude': 41.76115}",(773) 723-9006,144.63601424066073,1PmshiyQhjn8zyCN_1mGoQ,https://s3-media1.fl.yelpcdn.com/bphoto/kFTEJ7goJR6SwJ0t4RLDhQ/o.jpg,False,"{'zip_code': '60621', 'state': 'IL', 'country': 'US', 'display_address': ['7318 S Vincennes Ave', 'Chicago, IL 60621'], 'address3': '', 'address1': '7318 S Vincennes Ave', 'address2': '', 'city': 'Chicago'}",Harold's Chicken Shacks,+17737239006,$,2.5,13,"['delivery', 'pickup']",https://www.yelp.com/biz/harolds-chicken-shacks-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
323,the-foodies-spot-chicago,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","{'longitude': -87.5848199, 'latitude': 41.76099}",(773) 420-3948,165.57763575658856,F8VU9ESoQkysf5x8YGjpAg,https://s3-media1.fl.yelpcdn.com/bphoto/tld2gX4gFw7cc27GibkE8w/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['7350 S Stony Island Ave', 'Chicago, IL 60649'], 'address3': None, 'address1': '7350 S Stony Island Ave', 'address2': '', 'city': 'Chicago'}",The Foodie's Spot,+17734203948,$$,4.5,4,"['pickup', 'delivery']",https://www.yelp.com/biz/the-foodies-spot-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
324,harolds-chicken-shack-no-87-chicago,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'longitude': -87.5865859985352, 'latitude': 41.7609672546387}",(773) 288-1200,145.62431423216196,r7yiLy_wubG5UIROGMZKWg,https://s3-media3.fl.yelpcdn.com/bphoto/sQS26Ly05hMgFlzUOv3hTQ/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['7348 S Stony Island Ave', 'Chicago, IL 60649'], 'address3': '', 'address1': '7348 S Stony Island Ave', 'address2': '', 'city': 'Chicago'}",Harold's Chicken Shack No 87,+17732881200,$,2.0,24,['delivery'],https://www.yelp.com/biz/harolds-chicken-shack-no-87-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
325,taste-of-black-chicago-chicago,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'festivals', 'title': 'Festivals'}]","{'longitude': -87.5844551995397, 'latitude': 41.7609154186501}",,190.38426411561719,4dmnm8JwjXMR4kjd5lo6lQ,https://s3-media1.fl.yelpcdn.com/bphoto/OxdxSVsIr4xknSIQcPP6tA/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['7351 S Stony Island Ave', 'Chicago, IL 60649'], 'address3': None, 'address1': '7351 S Stony Island Ave', 'address2': '', 'city': 'Chicago'}",Taste of Black Chicago,,$,5.0,1,[],https://www.yelp.com/biz/taste-of-black-chicago-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
326,1-chop-suey-chicago,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'longitude': -87.5863555, 'latitude': 41.7610167}",(773) 643-3888,141.15494296702076,1FVE0xPafQFdnFqsJqr_mA,https://s3-media3.fl.yelpcdn.com/bphoto/6ExDj_-gw1GcmwdOBQFJkA/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['7342 S Stony Island Ave', 'Chicago, IL 60649'], 'address3': '', 'address1': '7342 S Stony Island Ave', 'address2': '', 'city': 'Chicago'}",1 Chop Suey,+17736433888,,2.0,5,['delivery'],https://www.yelp.com/biz/1-chop-suey-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
327,good-foods-chicago,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'internetcafe', 'title': 'Internet Cafes'}]","{'longitude': -87.5770766, 'latitude': 41.7626249}",(773) 420-3832,146.12924998207814,QuRYtYiPzqQ47e_IQ68Gbw,https://s3-media2.fl.yelpcdn.com/bphoto/o8FCUumbl9_MXWX5IQNqyg/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['1966 E 73rd St', 'Chicago, IL 60649'], 'address3': '', 'address1': '1966 E 73rd St', 'address2': '', 'city': 'Chicago'}",Good Foods,+17734203832,$$,4.5,12,[],https://www.yelp.com/biz/good-foods-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
328,rainbow-beach-chicago,"[{'alias': 'beaches', 'title': 'Beaches'}]","{'longitude': -87.5556512, 'latitude': 41.7611864}",,159.28355243336736,H9_7F3gMaw8xvmYmEZZ6vw,https://s3-media2.fl.yelpcdn.com/bphoto/m-7jISSLGUcxJh3m9LkElQ/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['2873 E 75th St', 'Chicago, IL 60649'], 'address3': '', 'address1': '2873 E 75th St', 'address2': '', 'city': 'Chicago'}",Rainbow Beach,,,3.5,9,[],https://www.yelp.com/biz/rainbow-beach-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
329,ashe-beach-park-chicago,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}, {'alias': 'beaches', 'title': 'Beaches'}]","{'longitude': -87.557966709137, 'latitude': 41.7623091700758}",(312) 745-1479,79.21706425400427,H29vFOL-YqXbYrbiHvfZww,https://s3-media4.fl.yelpcdn.com/bphoto/Myg7-CleUdlXAK_up0uyhA/o.jpg,False,"{'zip_code': '60649', 'state': 'IL', 'country': 'US', 'display_address': ['2701 E 74th St', 'Chicago, IL 60649'], 'address3': '', 'address1': '2701 E 74th St', 'address2': '', 'city': 'Chicago'}",Ashe Beach Park,+13127451479,,3.0,1,[],https://www.yelp.com/biz/ashe-beach-park-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
